sku,hd_url,hd_price,wayfair url,wayfair price,menards url,menard price,overstock url,overstock price,houzz url,houzz price
OA1200BN,,,,,,,,,http://www.houzz.com/viewSpace/34813359/lid=20439477,"$1,514.00"
OA1200CH,,,,,,,,,http://www.houzz.com/viewSpace/34813360/lid=20439478,"$1,486.00"
OA1200GD,,,,,,,,,http://www.houzz.com/viewSpace/34813363/lid=20439480,"$1,514.00"
OA1200OB,,,,,,,,,http://www.houzz.com/viewSpace/34813514/lid=20439617,"$1,514.00"
OA450BN-A-par,,,,,,,,,http://www.houzz.com/viewSpace/35110198/lid=20704575,"$1,286.00"
OA450BN-A,,,,,,,,,http://www.houzz.com/viewSpace/34813674/lid=20439747,"$1,286.00"
OA450CH-A,,,,,,,,,http://www.houzz.com/viewSpace/34813676/lid=20439749,"$1,261.00"
OA450GD-A,,,,,,,,,http://www.houzz.com/viewSpace/34813677/lid=20439750,"$1,286.00"
OA450OB-A,,,,,,,,,http://www.houzz.com/viewSpace/34813784/lid=20439851,"$1,286.00"
OA450BN-par,,,,,,,,,http://www.houzz.com/viewSpace/35110196/lid=20704573,"$1,071.00"
OA450BN,,,,,,,,,http://www.houzz.com/viewSpace/34813262/lid=20439387,"$1,071.00"
OA450CH,,,,,,,,,http://www.houzz.com/viewSpace/34813267/lid=20439392,"$1,046.00"
OA450GD,,,,,,,,,http://www.houzz.com/viewSpace/34813276/lid=20439398,"$1,071.00"
OA450OB,,,,,,,,,http://www.houzz.com/viewSpace/34813465/lid=20439572,"$1,071.00"
OA600BN-A-par,,,,,,,,,http://www.houzz.com/viewSpace/35110204/lid=20704581,"$1,343.00"
OA600BN-A,,,,,,,,,http://www.houzz.com/viewSpace/34813689/lid=20439763,"$1,343.00"
OA600CH-A,,,,,,,,,http://www.houzz.com/viewSpace/34813690/lid=20439764,"$1,318.00"
OA600GD-A,,,,,,,,,http://www.houzz.com/viewSpace/34813692/lid=20439766,"$1,343.00"
OA600OB-A,,,,,,,,,http://www.houzz.com/viewSpace/34813789/lid=20439855,"$1,343.00"
OA600BN-par,,,,,,,,,http://www.houzz.com/viewSpace/35110202/lid=20704579,"$1,128.00"
OA600BN,,,,,,,,,http://www.houzz.com/viewSpace/34813300/lid=20439421,"$1,128.00"
OA600CH,,,,,,,,,http://www.houzz.com/viewSpace/34813301/lid=20439422,"$1,103.00"
OA600GD,,,,,,,,,http://www.houzz.com/viewSpace/34813302/lid=20439423,"$1,128.00"
OA600OB,,,,,,,,,http://www.houzz.com/viewSpace/34813476/lid=20439583,"$1,128.00"
OA750BN-A-par,,,,,,,,,http://www.houzz.com/viewSpace/35110208/lid=20704585,"$1,400.00"
OA750BN-A,,,,,,,,,http://www.houzz.com/viewSpace/34813702/lid=20439774,"$1,400.00"
OA750CH-A,,,,,,,,,http://www.houzz.com/viewSpace/34813705/lid=20439777,"$1,375.00"
OA750GD-A,,,,,,,,,http://www.houzz.com/viewSpace/34813704/lid=20439776,"$1,400.00"
OA750OB-A,,,,,,,,,http://www.houzz.com/viewSpace/34813793/lid=20439859,"$1,400.00"
OA750BN-par,,,,,,,,,http://www.houzz.com/viewSpace/35110205/lid=20704582,"$1,186.00"
OA750BN,,,,,,,,,http://www.houzz.com/viewSpace/34813317/lid=20439437,"$1,186.00"
OA750CH,,,,,,,,,http://www.houzz.com/viewSpace/34813319/lid=20439438,"$1,161.00"
OA750GD,,,,,,,,,http://www.houzz.com/viewSpace/34813320/lid=20439439,"$1,186.00"
OA750OB,,,,,,,,,http://www.houzz.com/viewSpace/34813478/lid=20439585,"$1,186.00"
OA900BN-A-par,,,,,,,,,http://www.houzz.com/viewSpace/35110219/lid=20704597,"$1,561.00"
LSAZ053-097B,http://www.homedepot.com/p/ANZZI-Assai-Series-Deco-Glass-Vessel-Sink-in-Lustrous-Blue-with-Key-Faucet-in-Brushed-Nickel-LSAZ053-097B/206951662,$225.00,https://www.wayfair.com/show_detail.php?sku=ANZI1099,$225.00,http://www.menards.com/main/p-1482823193635.html,$225.00,https://www.overstock.com/Home-Garden/ANZZI-Assai-Series-Lustrous-Blue-Deco-Glass-Vessel-Sink-with-Key-Brushed-Nickel-Faucet/13777454/product.html?keywords=20430005&searchtype=Header,$225.00,http://www.houzz.com/viewSpace/78602952/lid=61454770,$166.67
FT011-0026,http://www.homedepot.com/p/ANZZI-Dualita-5-3-ft-Acrylic-Classic-Freestanding-Flatbottom-Non-Whirlpool-Bathtub-in-Black-and-Sens-Faucet-in-Chrome-FT011-0026/206951994,"$2,399.00",https://www.wayfair.com/show_detail.php?sku=ANZI1326,"$2,399.00",http://www.menards.com/main/p-1482823192968.html,"$2,399.00",,,http://www.houzz.com/viewSpace/78576420/lid=61431549,"$1,777.04"
FT-AZ522-GR,http://www.homedepot.com/p/ANZZI-Opal-5-6-ft-Man-Made-Stone-Center-Drain-Freestanding-Bathtub-in-Emerald-Green-FT-AZ522-GR/206843800,"$5,095.00",https://www.wayfair.com/show_detail.php?sku=ANZI1050,"$5,095.00",http://www.menards.com/main/p-1482823192973.html,"$5,095.00",,,http://www.houzz.com/viewSpace/78574369/lid=61430074,"$3,774.07"
LSAZ053-097,http://www.homedepot.com/p/Assai-Series-Deco-Glass-Vessel-Sink-in-Lustrous-Blue-with-Key-Faucet-in-Polished-Chrome-LSAZ053-097/206951557,$215.00,https://www.wayfair.com/show_detail.php?sku=ANZI1099,$215.00,http://www.menards.com/main/p-1482823193639.html,$215.00,https://www.overstock.com/Home-Garden/ANZZI-Assai-Series-Lustrous-Blue-Deco-Glass-Vessel-Sink-with-Key-Polished-Chrome-Faucet/13777453/product.html?keywords=20430004&searchtype=Header,$215.00,http://www.houzz.com/viewSpace/78602978/lid=61454783,$159.26
FR-AZ273,http://www.homedepot.com/p/ANZZI-Mist-Series-Single-Handle-Deck-Mount-Roman-Tub-Faucet-with-Handshower-in-Polished-Chrome-FR-AZ273/206730279,$460.00,https://www.wayfair.com/show_detail.php?sku=ANZI1151,$460.00,http://www.menards.com/main/p-1482823192916.html,$460.00,,,http://www.houzz.com/viewSpace/78598481/lid=61451468,$340.74
FR-AZ275,http://www.homedepot.com/p/ANZZI-Lien-Series-2-Handle-Lever-Deck-Mount-Roman-Tub-Faucet-with-Handheld-Sprayer-in-Polished-Chrome-FR-AZ275/206730280,$521.00,https://www.wayfair.com/show_detail.php?sku=ANZI1153,$521.00,http://www.menards.com/main/p-1482823192880.html,$521.00,,,,
FR-AZ376,http://www.homedepot.com/p/ANZZI-Kitt-Series-3-Handle-Deck-Mount-Roman-Tub-Faucet-with-Handheld-Sprayer-in-Polished-Chrome-FR-AZ376/206730273,$478.00,https://www.wayfair.com/show_detail.php?sku=ANZI1155,$478.00,http://www.menards.com/main/p-1482823192882.html,$478.00,,,http://www.houzz.com/viewSpace/78598525/lid=61451493,$354.07
FT013-0025,http://www.homedepot.com/p/ANZZI-Dualita-5-6-ft-Acrylic-Classic-Freestanding-Flatbottom-Non-Whirlpool-Bathtub-in-Black-and-Kros-Faucet-in-Chrome-FT013-0025/206951981,"$2,399.00",https://www.wayfair.com/show_detail.php?sku=ANZI1368,"$2,399.00",http://www.menards.com/main/p-1482823192988.html,"$2,399.00",https://www.overstock.com/Home-Garden/Anzzi-Dualita-5.6-foot-Acrylic-Classic-Freestanding-Soaking-Bathtub-in-Black-and-Kros-Faucet-in-Chrome/13776214/product.html?keywords=20428923&searchtype=Header,"$2,399.00",http://www.houzz.com/viewSpace/78574997/lid=61430492,"$1,777.04"
LSAZ053-096B,http://www.homedepot.com/p/ANZZI-Assai-Series-Deco-Glass-Vessel-Sink-in-Lustrous-Blue-with-Enti-Faucet-in-Brushed-Nickel-LSAZ053-096B/206951538,$225.00,https://www.wayfair.com/show_detail.php?sku=ANZI1098,$225.00,http://www.menards.com/main/p-1482823193700.html,$225.00,https://www.overstock.com/Home-Garden/ANZZI-Assai-Series-Lustrous-Blue-Deco-Glass-Vessel-Sink-with-Enti-Brushed-Nickel-Faucet/13777450/product.html?keywords=20430002&searchtype=Header,$225.00,http://www.houzz.com/viewSpace/78602959/lid=61454775,$166.67
FT007-0029,http://www.homedepot.com/p/ANZZI-Rook-5-6-ft-Acrylic-Classic-Freestanding-Flatbottom-Non-Whirlpool-Bathtub-in-White-and-Kase-Faucet-in-Chrome-FT007-0029/206952111,"$2,099.00",https://www.wayfair.com/show_detail.php?sku=ANZI1274,"$2,099.00",http://www.menards.com/main/p-1482823192983.html,"$2,099.00",,,http://www.houzz.com/viewSpace/78605690/lid=61457149,"$1,554.81"
LSAZ053-096,http://www.homedepot.com/p/ANZZI-Assai-Series-Deco-Glass-Vessel-Sink-in-Lustrous-Blue-with-Enti-Faucet-in-Polished-Chrome-LSAZ053-096/206951499,$215.00,https://www.wayfair.com/show_detail.php?sku=ANZI1098,$215.00,http://www.menards.com/main/p-1482823193690.html,$215.00,https://www.overstock.com/Home-Garden/ANZZI-Assai-Series-Lustrous-Blue-Deco-Glass-Vessel-Sink-with-Enti-Polished-Chrome-Faucet/13777449/product.html?keywords=20430001&searchtype=Header,$215.00,http://www.houzz.com/viewSpace/78602980/lid=61454785,$159.26
LSAZ077-040,http://www.homedepot.com/p/ANZZI-Melody-Series-Deco-Glass-Vessel-Sink-in-Lustrous-Green-with-Fann-Faucet-in-Brushed-Nickel-LSAZ077-040/206951577,$182.00,https://www.wayfair.com/show_detail.php?sku=ANZI1438,$182.00,http://www.menards.com/main/p-1482823193748.html,$182.00,https://www.overstock.com/Home-Garden/ANZZI-Melody-Series-Lustrous-Green-Deco-Glass-Vessel-Sink-with-Fann-Brushed-Nickel-Faucet/13777446/product.html?keywords=20429998&searchtype=Header,$182.00,http://www.houzz.com/viewSpace/78602984/lid=61454789,$134.81
